23:39:57.716298,-8456,-52,-149,dik_sag
23:39:57.747547,-8459,-60,-134,dik_sag
23:39:57.794417,-8440,-34,-131,dik_sag
23:39:57.841290,-8444,-49,-132,dik_sag
23:39:57.888163,-8451,-31,-136,dik_sag
23:39:57.919414,-8469,-55,-157,dik_sag
23:39:57.966282,-8441,-55,-151,dik_sag
23:39:58.013153,-8440,-44,-163,dik_sag
23:39:58.044402,-8458,-52,-162,dik_sag
23:39:58.091272,-8454,-51,-168,dik_sag
23:39:58.138145,-8475,-39,-148,dik_sag
23:39:58.185017,-8455,-47,-141,dik_sag
23:39:58.216263,-8446,-53,-136,dik_sag
23:39:58.263135,-8451,-51,-141,dik_sag
23:39:58.310007,-8460,-45,-151,dik_sag
23:39:58.356879,-8451,-63,-151,dik_sag
23:39:58.388126,-8454,-49,-152,dik_sag
23:39:58.434998,-8449,-46,-171,dik_sag
23:39:58.481871,-8448,-36,-162,dik_sag
23:39:58.513118,-8451,-43,-136,dik_sag
23:39:58.559990,-8456,-43,-151,dik_sag
23:39:58.606863,-8460,-55,-133,dik_sag
23:39:58.638111,-8453,-50,-134,dik_sag
23:39:58.684982,-8451,-39,-158,dik_sag
23:39:58.731854,-8472,-46,-139,dik_sag
23:39:58.778727,-8454,-39,-147,dik_sag
23:39:58.809973,-8449,-38,-136,dik_sag
23:39:58.856846,-8457,-29,-126,dik_sag
23:39:58.903716,-8453,-54,-146,dik_sag
23:39:58.934965,-8452,-64,-148,dik_sag
23:39:58.981837,-8469,-57,-148,dik_sag
23:39:59.028712,-8456,-45,-148,dik_sag
23:39:59.075579,-8445,-51,-152,dik_sag
23:39:59.106828,-8433,-39,-177,dik_sag
23:39:59.153699,-8456,-46,-145,dik_sag
23:39:59.200571,-8446,-50,-157,dik_sag
23:39:59.231819,-8459,-55,-133,dik_sag
23:39:59.278691,-8460,-39,-137,dik_sag
23:39:59.325562,-8448,-52,-144,dik_sag
23:39:59.372439,-8448,-55,-159,dik_sag
23:39:59.403681,-8472,-38,-134,dik_sag
23:39:59.450555,-8451,-43,-145,dik_sag
23:39:59.497427,-8443,-45,-146,dik_sag
23:39:59.528675,-8464,-56,-151,dik_sag
23:39:59.575546,-8446,-52,-154,dik_sag
23:39:59.622418,-8440,-60,-141,dik_sag
23:39:59.669290,-8445,-49,-138,dik_sag
23:39:59.700537,-8452,-32,-145,dik_sag
23:39:59.747409,-8469,-63,-139,dik_sag
23:39:59.794281,-8440,-41,-158,dik_sag
23:39:59.825529,-8463,-60,-165,dik_sag
23:39:59.872400,-8440,-44,-150,dik_sag
23:39:59.919273,-8444,-64,-139,dik_sag
23:39:59.966144,-8438,-48,-142,dik_sag
23:39:59.997393,-8446,-60,-147,dik_sag
23:40:00.044265,-8453,-45,-139,dik_sag
23:40:00.091136,-8443,-59,-148,dik_sag
23:40:00.122384,-8459,-55,-150,dik_sag
23:40:00.169256,-8444,-64,-129,dik_sag
23:40:00.221866,-8447,-37,-162,dik_sag
23:40:00.255359,-8449,-50,-146,dik_sag
23:40:00.302232,-8455,-43,-148,dik_sag
23:40:00.349104,-8459,-46,-148,dik_sag
23:40:00.380352,-8436,-49,-147,dik_sag
23:40:00.427224,-8451,-45,-138,dik_sag
23:40:00.474094,-8478,-57,-145,dik_sag
23:40:00.505342,-8448,-47,-135,dik_sag
23:40:00.552214,-8466,-59,-161,dik_sag
23:40:00.599086,-8455,-52,-145,dik_sag
23:40:00.645959,-8458,-40,-145,dik_sag
23:40:00.677205,-8447,-48,-152,dik_sag
23:40:00.724078,-8452,-39,-149,dik_sag
23:40:00.770950,-8442,-60,-155,dik_sag
23:40:00.802197,-8470,-63,-150,dik_sag
23:40:00.849069,-8455,-41,-152,dik_sag
23:40:00.895943,-8462,-46,-150,dik_sag
23:40:00.942815,-8452,-53,-155,dik_sag
23:40:00.974060,-8460,-57,-148,dik_sag
23:40:01.020932,-8461,-51,-127,dik_sag
23:40:01.067803,-8466,-34,-149,dik_sag
23:40:01.099050,-8456,-54,-146,dik_sag
23:40:01.145923,-8469,-65,-140,dik_sag
23:40:01.182964,-8457,-43,-139,dik_sag
23:40:01.229844,-8436,-38,-136,dik_sag
23:40:01.276715,-8454,-22,-135,dik_sag
23:40:01.309437,-8447,-50,-141,dik_sag
23:40:01.356309,-8451,-41,-147,dik_sag
23:40:01.403180,-8457,-58,-149,dik_sag
23:40:01.438606,-8453,-71,-150,dik_sag
23:40:01.485478,-8444,-39,-158,dik_sag
23:40:01.532351,-8446,-40,-147,dik_sag
23:40:01.563598,-8470,-41,-144,dik_sag
23:40:01.610470,-8451,-37,-124,dik_sag
23:40:01.657341,-8455,-51,-141,dik_sag
23:40:01.704213,-8445,-44,-129,dik_sag
23:40:01.735462,-8453,-55,-150,dik_sag
23:40:01.782333,-8450,-48,-154,dik_sag
23:40:01.829204,-8454,-41,-150,dik_sag
23:40:01.860451,-8449,-39,-147,dik_sag
23:40:01.907323,-8465,-44,-149,dik_sag
23:40:01.954197,-8448,-40,-158,dik_sag
23:40:02.001068,-8454,-63,-137,dik_sag
23:40:02.032317,-8457,-51,-153,dik_sag
23:40:02.079187,-8450,-54,-124,dik_sag
23:40:02.126058,-8459,-26,-130,dik_sag
23:40:02.172930,-8449,-51,-144,dik_sag
23:40:02.204179,-8451,-54,-143,dik_sag
23:40:02.251052,-8451,-47,-168,dik_sag
23:40:02.297923,-8453,-66,-149,dik_sag
23:40:02.329170,-8454,-33,-124,dik_sag
23:40:02.376041,-8445,-41,-141,dik_sag
23:40:02.422913,-8435,-37,-149,dik_sag
23:40:02.469786,-8447,-42,-150,dik_sag
23:40:02.501034,-8440,-38,-128,dik_sag
23:40:02.547904,-8458,-71,-150,dik_sag
23:40:02.594777,-8481,-29,-147,dik_sag
23:40:02.626025,-8451,-57,-149,dik_sag
23:40:02.672897,-8458,-62,-147,dik_sag
23:40:02.719767,-8453,-47,-152,dik_sag
23:40:02.751015,-8455,-48,-126,dik_sag
23:40:02.797889,-8465,-46,-138,dik_sag
23:40:02.844761,-8445,-60,-139,dik_sag
23:40:02.891631,-8443,-56,-142,dik_sag
23:40:02.922879,-8474,-53,-150,dik_sag
23:40:02.969751,-8444,-43,-159,dik_sag
23:40:03.016623,-8464,-54,-137,dik_sag
23:40:03.047871,-8434,-41,-141,dik_sag
23:40:03.094743,-8448,-59,-146,dik_sag
23:40:03.141615,-8461,-31,-150,dik_sag
23:40:03.188485,-8459,-54,-164,dik_sag
23:40:03.219733,-8448,-54,-146,dik_sag
23:40:03.266605,-8461,-60,-147,dik_sag
23:40:03.313479,-8457,-59,-123,dik_sag
23:40:03.344726,-8467,-27,-160,dik_sag
23:40:03.391598,-8445,-56,-149,dik_sag
23:40:03.438470,-8452,-56,-130,dik_sag
23:40:03.485340,-8458,-43,-139,dik_sag
23:40:03.516588,-8433,-56,-134,dik_sag
23:40:03.563462,-8454,-38,-158,dik_sag
23:40:03.610331,-8460,-58,-165,dik_sag
23:40:03.641579,-8454,-43,-160,dik_sag
23:40:03.688452,-8458,-46,-160,dik_sag
23:40:03.735325,-8471,-46,-154,dik_sag
23:40:03.782197,-8468,-40,-149,dik_sag
23:40:03.813444,-8466,-44,-148,dik_sag
23:40:03.860315,-8459,-40,-130,dik_sag
23:40:03.907187,-8448,-29,-144,dik_sag
23:40:03.938435,-8462,-44,-153,dik_sag
23:40:03.985306,-8450,-54,-124,dik_sag
23:40:04.032178,-8434,-42,-141,dik_sag
23:40:04.079050,-8448,-64,-133,dik_sag
23:40:04.110297,-8449,-61,-129,dik_sag
23:40:04.157168,-8461,-55,-158,dik_sag
23:40:04.204040,-8450,-54,-139,dik_sag
23:40:04.250912,-8443,-56,-124,dik_sag
23:40:04.282160,-8469,-65,-149,dik_sag
23:40:04.329033,-8452,-53,-151,dik_sag
23:40:04.375904,-8461,-67,-149,dik_sag
23:40:04.407153,-8453,-47,-146,dik_sag
23:40:04.454024,-8435,-45,-156,dik_sag
23:40:04.500896,-8460,-54,-139,dik_sag
23:40:04.532143,-8448,-42,-145,dik_sag
23:40:04.579014,-8441,-40,-163,dik_sag
23:40:04.625887,-8448,-47,-156,dik_sag
23:40:04.672758,-8460,-44,-146,dik_sag
23:40:04.704006,-8449,-50,-118,dik_sag
23:40:04.750879,-8459,-63,-137,dik_sag
23:40:04.797750,-8454,-40,-154,dik_sag
23:40:04.828998,-8441,-20,-151,dik_sag
23:40:04.875871,-8453,-48,-151,dik_sag
23:40:04.922742,-8449,-55,-145,dik_sag
23:40:04.969613,-8452,-48,-141,dik_sag
23:40:05.000861,-8454,-38,-139,dik_sag
23:40:05.047733,-8459,-52,-145,dik_sag
23:40:05.094604,-8446,-44,-151,dik_sag
23:40:05.125852,-8454,-43,-131,dik_sag
23:40:05.172725,-8442,-47,-140,dik_sag
23:40:05.219596,-8442,-51,-157,dik_sag
23:40:05.266468,-8440,-37,-151,dik_sag
23:40:05.297715,-8458,-47,-132,dik_sag
23:40:05.344588,-8445,-41,-114,dik_sag
23:40:05.391461,-8463,-53,-133,dik_sag
23:40:05.422707,-8461,-59,-129,dik_sag
23:40:05.469579,-8458,-49,-147,dik_sag
23:40:05.516451,-8438,-71,-141,dik_sag
23:40:05.563323,-8444,-45,-124,dik_sag
23:40:05.594570,-8433,-37,-150,dik_sag
23:40:05.641442,-8448,-61,-136,dik_sag
23:40:05.688314,-8446,-49,-156,dik_sag
23:40:05.719562,-8466,-48,-149,dik_sag
23:40:05.766433,-8446,-49,-152,dik_sag
23:40:05.813306,-8450,-38,-138,dik_sag
23:40:05.860177,-8446,-36,-160,dik_sag
23:40:05.891424,-8460,-60,-140,dik_sag
23:40:05.938296,-8456,-48,-155,dik_sag
23:40:05.985169,-8459,-40,-161,dik_sag
23:40:06.016416,-8457,-42,-149,dik_sag
23:40:06.063289,-8460,-45,-156,dik_sag
23:40:06.110160,-8456,-60,-155,dik_sag
23:40:06.157032,-8448,-44,-140,dik_sag
23:40:06.188279,-8453,-58,-133,dik_sag
23:40:06.235151,-8449,-52,-141,dik_sag
23:40:06.282023,-8442,-31,-131,dik_sag
23:40:06.313273,-8444,-56,-140,dik_sag
23:40:06.360144,-8455,-59,-137,dik_sag
23:40:06.407015,-8455,-44,-152,dik_sag
23:40:06.439587,-8449,-40,-157,dik_sag
23:40:06.486459,-8447,-38,-142,dik_sag
23:40:06.533332,-8459,-51,-138,dik_sag
23:40:06.580204,-8448,-41,-157,dik_sag
23:40:06.611450,-8455,-45,-135,dik_sag
23:40:06.658323,-8470,-49,-158,dik_sag
23:40:06.705194,-8456,-43,-143,dik_sag
23:40:06.736442,-8453,-48,-150,dik_sag
23:40:06.789146,-8455,-52,-128,dik_sag
23:40:06.836018,-8450,-49,-157,dik_sag
23:40:06.867265,-8466,-54,-126,dik_sag
23:40:06.914138,-8454,-53,-151,dik_sag
23:40:06.961008,-8450,-63,-161,dik_sag
23:40:06.992257,-8454,-39,-151,dik_sag
23:40:07.039128,-8452,-64,-166,dik_sag
23:40:07.085999,-8461,-56,-168,dik_sag
23:40:07.132872,-8455,-50,-140,dik_sag
23:40:07.164120,-8450,-58,-147,dik_sag
23:40:07.210992,-8441,-54,-154,dik_sag
23:40:07.257864,-8451,-38,-153,dik_sag
23:40:07.289111,-8445,-33,-148,dik_sag
23:40:07.335982,-8452,-49,-148,dik_sag
23:40:07.382854,-8440,-44,-146,dik_sag
23:40:07.429726,-8452,-47,-148,dik_sag
23:40:07.460976,-8450,-47,-152,dik_sag
23:40:07.507846,-8466,-40,-152,dik_sag
23:40:07.554718,-8461,-52,-160,dik_sag
23:40:07.585967,-8465,-55,-161,dik_sag
23:40:07.632838,-8459,-47,-148,dik_sag
23:40:07.679709,-8442,-54,-149,dik_sag
23:40:07.726582,-8446,-41,-142,dik_sag
23:40:07.757830,-8435,-30,-144,dik_sag
23:40:07.804700,-8465,-52,-116,dik_sag
23:40:07.851572,-8439,-45,-137,dik_sag
23:40:07.882820,-8461,-47,-129,dik_sag
23:40:07.929692,-8450,-48,-149,dik_sag
23:40:07.976564,-8450,-57,-128,dik_sag
23:40:08.022848,-8450,-35,-134,dik_sag
23:40:08.065664,-8435,-53,-155,dik_sag
23:40:08.105031,-8456,-37,-134,dik_sag
23:40:08.136280,-8447,-46,-152,dik_sag
23:40:08.183151,-8448,-61,-146,dik_sag
23:40:08.230023,-8445,-38,-133,dik_sag
23:40:08.276894,-8445,-52,-150,dik_sag
23:40:08.308143,-8437,-49,-127,dik_sag
23:40:08.355015,-8440,-38,-146,dik_sag
23:40:08.401886,-8458,-41,-138,dik_sag
23:40:08.433134,-8440,-40,-145,dik_sag
23:40:08.480007,-8434,-63,-150,dik_sag
23:40:08.526878,-8457,-45,-149,dik_sag
23:40:08.573750,-8444,-50,-144,dik_sag
23:40:08.604997,-8443,-40,-143,dik_sag
23:40:08.651870,-8453,-60,-144,dik_sag
23:40:08.698741,-8462,-59,-151,dik_sag
23:40:08.729990,-8457,-41,-141,dik_sag
23:40:08.776861,-8464,-50,-141,dik_sag
23:40:08.823733,-8450,-46,-144,dik_sag
23:40:08.870604,-8436,-67,-153,dik_sag
23:40:08.901853,-8448,-46,-154,dik_sag
23:40:08.948728,-8441,-47,-131,dik_sag
23:40:08.995596,-8465,-47,-154,dik_sag
23:40:09.026845,-8444,-55,-140,dik_sag
23:40:09.073715,-8440,-46,-148,dik_sag
23:40:09.120587,-8447,-59,-153,dik_sag
23:40:09.167459,-8453,-53,-141,dik_sag
23:40:09.198707,-8449,-51,-132,dik_sag
23:40:09.245580,-8444,-54,-138,dik_sag
23:40:09.292451,-8454,-48,-144,dik_sag
23:40:09.323698,-8454,-57,-155,dik_sag
23:40:09.370570,-8455,-75,-148,dik_sag
23:40:09.417441,-8456,-60,-146,dik_sag
23:40:09.464316,-8453,-49,-134,dik_sag
23:40:09.495562,-8459,-56,-141,dik_sag
23:40:09.542433,-8449,-45,-136,dik_sag
23:40:09.589306,-8465,-40,-120,dik_sag
23:40:09.620553,-8450,-52,-140,dik_sag
23:40:09.667425,-8456,-59,-132,dik_sag
23:40:09.714296,-8445,-51,-159,dik_sag
23:40:09.761169,-8448,-26,-146,dik_sag
23:40:09.792417,-8448,-48,-154,dik_sag
23:40:09.839288,-8441,-39,-148,dik_sag
23:40:09.886160,-8443,-40,-151,dik_sag
23:40:09.917408,-8441,-33,-147,dik_sag
23:40:09.964279,-8459,-56,-152,dik_sag
23:40:10.011152,-8467,-53,-127,dik_sag
23:40:10.058023,-8445,-66,-124,dik_sag
23:40:10.089272,-8447,-45,-146,dik_sag
23:40:10.136143,-8447,-62,-142,dik_sag
23:40:10.183014,-8470,-46,-128,dik_sag
23:40:10.214263,-8470,-54,-141,dik_sag
23:40:10.261135,-8460,-66,-138,dik_sag
23:40:10.308006,-8435,-44,-137,dik_sag
23:40:10.354879,-8445,-60,-140,dik_sag
23:40:10.386126,-8441,-50,-156,dik_sag
23:40:10.432997,-8462,-47,-137,dik_sag
23:40:10.479869,-8467,-46,-150,dik_sag
23:40:10.511116,-8451,-52,-128,dik_sag
23:40:10.557989,-8424,-43,-130,dik_sag
23:40:10.604860,-8439,-54,-145,dik_sag
23:40:10.651733,-8442,-36,-152,dik_sag
23:40:10.682980,-8458,-52,-151,dik_sag
23:40:10.729852,-8453,-28,-142,dik_sag
23:40:10.776723,-8439,-54,-139,dik_sag
23:40:10.807971,-8446,-44,-135,dik_sag
23:40:10.854844,-8447,-49,-151,dik_sag
23:40:10.901715,-8462,-52,-143,dik_sag
23:40:10.948586,-8457,-45,-158,dik_sag
23:40:10.979835,-8462,-45,-137,dik_sag
23:40:11.026706,-8439,-49,-128,dik_sag
23:40:11.073578,-8452,-51,-146,dik_sag
23:40:11.104827,-8456,-53,-142,dik_sag
23:40:11.151697,-8456,-54,-128,dik_sag
23:40:11.198570,-8455,-44,-137,dik_sag
23:40:11.229818,-8444,-54,-124,dik_sag
23:40:11.276690,-8449,-49,-122,dik_sag
23:40:11.323561,-8458,-37,-136,dik_sag
23:40:11.370433,-8448,-38,-152,dik_sag
23:40:11.401681,-8440,-36,-133,dik_sag
23:40:11.455985,-8463,-42,-149,dik_sag
23:40:11.487230,-8445,-52,-154,dik_sag
23:40:11.534101,-8441,-62,-133,dik_sag
23:40:11.580973,-8452,-49,-160,dik_sag
23:40:11.612220,-8445,-35,-156,dik_sag
23:40:11.659092,-8437,-37,-141,dik_sag
23:40:11.705964,-8450,-45,-128,dik_sag
23:40:11.752837,-8455,-45,-145,dik_sag
23:40:11.784084,-8454,-44,-148,dik_sag
23:40:11.830956,-8456,-43,-136,dik_sag
23:40:11.877827,-8460,-44,-161,dik_sag
23:40:11.909075,-8444,-44,-147,dik_sag
23:40:11.955948,-8446,-30,-123,dik_sag
23:40:12.002818,-8460,-47,-143,dik_sag
23:40:12.049695,-8460,-51,-123,dik_sag
23:40:12.080939,-8445,-44,-148,dik_sag
23:40:12.127810,-8467,-46,-160,dik_sag
23:40:12.174683,-8446,-49,-162,dik_sag
23:40:12.205930,-8448,-42,-137,dik_sag
23:40:12.252802,-8464,-60,-130,dik_sag
23:40:12.299674,-8451,-53,-142,dik_sag
23:40:12.346545,-8443,-47,-140,dik_sag
23:40:12.377794,-8446,-44,-116,dik_sag
23:40:12.424667,-8441,-43,-142,dik_sag
23:40:12.471537,-8445,-28,-156,dik_sag
23:40:12.502785,-8451,-37,-150,dik_sag
23:40:12.549656,-8473,-71,-135,dik_sag
23:40:12.596528,-8445,-46,-143,dik_sag
23:40:12.643400,-8448,-59,-141,dik_sag
23:40:12.674649,-8462,-45,-152,dik_sag
23:40:12.721520,-8449,-51,-154,dik_sag
23:40:12.768392,-8451,-53,-139,dik_sag
23:40:12.799639,-8462,-52,-138,dik_sag
23:40:12.846512,-8455,-42,-142,dik_sag
23:40:12.893383,-8459,-60,-143,dik_sag
23:40:12.940254,-8452,-57,-144,dik_sag
23:40:12.971503,-8444,-44,-142,dik_sag
23:40:13.018373,-8446,-39,-138,dik_sag
23:40:13.065246,-8455,-46,-130,dik_sag
23:40:13.096494,-8435,-35,-185,dik_sag
23:40:13.143365,-8465,-48,-137,dik_sag
23:40:13.190237,-8448,-40,-137,dik_sag
23:40:13.237109,-8461,-52,-142,dik_sag
23:40:13.268357,-8454,-41,-138,dik_sag
23:40:13.315229,-8443,-42,-140,dik_sag
23:40:13.362101,-8450,-45,-141,dik_sag
23:40:13.393348,-8455,-30,-145,dik_sag
23:40:13.440224,-8440,-59,-137,dik_sag
23:40:13.487092,-8457,-36,-133,dik_sag
23:40:13.533963,-8444,-43,-161,dik_sag
23:40:13.565211,-8441,-42,-137,dik_sag
23:40:13.612084,-8440,-53,-132,dik_sag
23:40:13.658955,-8435,-41,-149,dik_sag
23:40:13.690206,-8455,-46,-133,dik_sag
23:40:13.737075,-8442,-28,-133,dik_sag
23:40:13.783946,-8451,-48,-130,dik_sag
23:40:13.830819,-8469,-46,-162,dik_sag
23:40:13.862067,-8460,-59,-140,dik_sag
23:40:13.908938,-8446,-48,-135,dik_sag
23:40:13.955810,-8452,-55,-147,dik_sag
23:40:13.987058,-8472,-51,-158,dik_sag
23:40:14.033930,-8438,-47,-155,dik_sag
23:40:14.080801,-8453,-44,-148,dik_sag
23:40:14.127673,-8445,-43,-137,dik_sag
23:40:14.158922,-8429,-40,-148,dik_sag
23:40:14.205792,-8445,-53,-136,dik_sag
23:40:14.252665,-8458,-45,-147,dik_sag
23:40:14.283912,-8453,-50,-160,dik_sag
23:40:14.330783,-8446,-56,-143,dik_sag
23:40:14.377656,-8451,-42,-151,dik_sag
23:40:14.424528,-8468,-41,-122,dik_sag
23:40:14.455776,-8459,-56,-142,dik_sag
23:40:14.502648,-8465,-37,-141,dik_sag
23:40:14.549519,-8456,-24,-131,dik_sag
23:40:14.580767,-8457,-41,-150,dik_sag
23:40:14.627639,-8450,-48,-131,dik_sag
23:40:14.674511,-8456,-59,-144,dik_sag
23:40:14.705758,-8446,-47,-150,dik_sag
23:40:14.752630,-8450,-39,-137,dik_sag
23:40:14.799502,-8441,-49,-152,dik_sag
23:40:14.846374,-8451,-52,-141,dik_sag
23:40:14.877622,-8448,-39,-134,dik_sag
23:40:14.924493,-8455,-44,-148,dik_sag
23:40:14.971365,-8460,-53,-146,dik_sag
23:40:15.002613,-8440,-65,-144,dik_sag
23:40:15.049485,-8464,-40,-167,dik_sag
23:40:15.096357,-8449,-42,-132,dik_sag
23:40:15.143230,-8461,-48,-155,dik_sag
23:40:15.174476,-8449,-55,-142,dik_sag
23:40:15.221348,-8441,-62,-128,dik_sag
23:40:15.268219,-8439,-58,-147,dik_sag
23:40:15.315092,-8450,-41,-148,dik_sag
23:40:15.346341,-8451,-42,-137,dik_sag
23:40:15.393211,-8462,-42,-135,dik_sag
23:40:15.440084,-8437,-45,-145,dik_sag
23:40:15.471332,-8460,-31,-139,dik_sag
23:40:15.518204,-8455,-35,-142,dik_sag
23:40:15.565076,-8464,-47,-145,dik_sag
23:40:15.596323,-8446,-47,-125,dik_sag
